Zip Code (CEP),City,State,Centroid Latitude,Centroid Longitude
58880,Brejo Dos Santos,PB,-6.3769,-37.8254
58884,Catole Do Rocha,PB,-6.3548,-37.7216
58887,Bom Sucesso,PB,-6.4461,-37.9278
58890,Brejo Do Cruz,PB,-6.3475,-37.5
58893,Sao Jose Do Brejo Do Cruz,PB,-6.2122,-37.3552
58895,Belem Do Brejo Do Cruz,PB,-6.1883,-37.5357
58900,Cajazeiras,PB,-6.8877,-38.5589
58908,Poco De Jose De Moura,PB,-6.5751,-38.5121
58910,Sao Joao Do Rio Do Peixe,PB,-6.7488,-38.4414
58915,Uirauna,PB,-6.519,-38.4121
58920,Triunfo,PB,-6.5796,-38.5973
58922,Bernardino Batista,PB,-6.4525,-38.5519
58925,Santa Helena,PB,-6.7206,-38.6398
58928,Joca Claudino,PB,-6.4828,-38.4797
58930,Bom Jesus,PB,-6.8715,-38.6478
58933,Poco Dantas,PB,-6.4037,-38.4985
58935,Cachoeira Dos Indios,PB,-6.9264,-38.6797
58940,Sao Jose De Piranhas,PB,-7.1541,-38.4768
58945,Carrapateira,PB,-7.0377,-38.3447
58950,Monte Horebe,PB,-7.2126,-38.5858
58955,Serra Grande,PB,-7.2151,-38.3692
58960,Bonito De Santa Fe,PB,-7.3133,-38.5142
58970,Conceicao,PB,-7.557,-38.5066
58978,Santa Ines,PB,-7.6265,-38.5592
58980,Ibiara,PB,-7.5035,-38.4075
58985,Santana De Mangueira,PB,-7.5533,-38.3328
58993,Boa Ventura,PB,-7.4214,-38.2181
58994,Diamante,PB,-7.4263,-38.2626
58995,Manaira,PB,-7.7244,-38.1855
59010,Natal,RN,-5.771,-35.1996
59012,Natal,RN,-5.78,-35.2002
59014,Natal,RN,-5.7898,-35.1924
59015,Natal,RN,-5.8058,-35.1997
59020,Natal,RN,-5.7922,-35.2015
59022,Natal,RN,-5.802,-35.2067
59025,Natal,RN,-5.7871,-35.2067
59030,Natal,RN,-5.7978,-35.212
59031,Natal,RN,-5.7985,-35.2162
59032,Natal,RN,-5.8057,-35.2167
59035,Natal,RN,-5.8009,-35.2296
59037,Natal,RN,-5.8015,-35.2236
59040,Natal,RN,-5.7862,-35.2256
59042,Natal,RN,-5.7943,-35.2359
59050,Natal,RN,-5.8042,-35.2326
59052,Natal,RN,-5.8077,-35.2299
59054,Natal,RN,-5.8112,-35.2201
59056,Natal,RN,-5.8176,-35.2051
59060,Natal,RN,-5.8162,-35.2378
59062,Natal,RN,-5.816,-35.227
59063,Natal,RN,-5.8222,-35.2212
59064,Natal,RN,-5.8346,-35.2189
59065,Natal,RN,-5.8378,-35.219
59066,Natal,RN,-5.8517,-35.2176
59067,Natal,RN,-5.871,-35.2287
59068,Natal,RN,-5.8581,-35.2393
59069,Natal,RN,-5.8476,-35.2421
59070,Natal,RN,-5.8231,-35.2357
59071,Natal,RN,-5.8228,-35.2392
59072,Natal,RN,-5.8295,-35.2459
59073,Natal,RN,-5.8493,-35.2531
59074,Natal,RN,-5.8286,-35.2612
59075,Natal,RN,-5.8236,-35.2084
59076,Natal,RN,-5.8298,-35.2145
59077,Natal,RN,-5.8402,-35.2079
59078,Natal,RN,-5.8469,-35.2038
59080,Natal,RN,-5.8553,-35.2082
59082,Natal,RN,-5.8626,-35.196
59084,Natal,RN,-5.8696,-35.201
59086,Natal,RN,-5.8666,-35.2103
59088,Natal,RN,-5.8756,-35.2041
59090,Natal,RN,-5.8799,-35.1769
59091,Natal,RN,-5.8794,-35.1982
59092,Natal,RN,-5.88,-35.1806
59094,Natal,RN,-5.8715,-35.1839
59104,Natal,RN,-5.7704,-35.2594
59106,Natal,RN,-5.7704,-35.2697
59108,Natal,RN,-5.763,-35.2585
59110,Natal,RN,-5.7559,-35.2541
59112,Natal,RN,-5.7556,-35.2589
59114,Natal,RN,-5.7526,-35.2724
59115,Natal,RN,-5.7517,-35.2769
59120,Natal,RN,-5.7563,-35.2451
59122,Natal,RN,-5.7498,-35.2239
59123,Natal,RN,-5.7394,-35.2458
59124,Natal,RN,-5.7466,-35.2475
59125,Natal,RN,-5.7466,-35.2433
59127,Natal,RN,-5.7505,-35.2508
59129,Natal,RN,-5.7435,-35.2591
59131,Natal,RN,-5.7291,-35.2465
59132,Natal,RN,-5.7311,-35.2385
59133,Natal,RN,-5.7379,-35.2366
59135,Natal,RN,-5.73,-35.2522
59136,Natal,RN,-5.7231,-35.2494
59138,Natal,RN,-5.7344,-35.2635
59139,Natal,RN,-5.7295,-35.2661
59140,Parnamirim,RN,-5.9243,-35.2639
59141,Parnamirim,RN,-5.9211,-35.2755
59142,Parnamirim,RN,-5.9222,-35.2864
59143,Parnamirim,RN,-5.9293,-35.27
59144,Parnamirim,RN,-5.9443,-35.2854
59145,Parnamirim,RN,-5.9127,-35.2801
59146,Parnamirim,RN,-5.9071,-35.2616
59147,Parnamirim,RN,-5.8986,-35.2702
59148,Parnamirim,RN,-5.8854,-35.2328
59149,Parnamirim,RN,-5.8816,-35.2492
59150,Parnamirim,RN,-5.8783,-35.2138
59151,Parnamirim,RN,-5.8836,-35.2038
59152,Parnamirim,RN,-5.8866,-35.2082
59153,Parnamirim,RN,-5.8867,-35.1998
59154,Parnamirim,RN,-5.9061,-35.2041
59155,Parnamirim,RN,-5.9282,-35.2502
59156,Parnamirim,RN,-5.9409,-35.2519
59157,Parnamirim,RN,-5.9433,-35.2552
59158,Parnamirim,RN,-5.9234,-35.2194
59160,Parnamirim,RN,-5.9456,-35.1675
59161,Parnamirim,RN,-5.9591,-35.1457
59162,Sao Jose De Mipibu,RN,-6.0693,-35.2464
59164,Nisia Floresta,RN,-6.0593,-35.1581
59170,Arez,RN,-6.1988,-35.1644
59173,Goianinha,RN,-6.2688,-35.209
59178,Tibau Do Sul,RN,-6.2296,-35.0583
59179,Pipa,RN,-6.0263,-35.151
59180,Espirito Santo,RN,-6.3201,-35.3062
59182,Monte Alegre,RN,-6.0707,-35.3356
59184,Vera Cruz,RN,-6.0497,-35.4324
59185,Varzea,RN,-6.3444,-35.3724
59188,Jundia,RN,-6.2661,-35.3273
59190,Canguaretama,RN,-6.3864,-35.1333
59192,Vila Flor,RN,-6.3167,-35.0772
59194,Baia Formosa,RN,-6.37,-35.0061
59196,Pedro Velho,RN,-6.4357,-35.2194
59198,Montanhas,RN,-6.4885,-35.2874
59200,Santa Cruz,RN,-6.2278,-36.021
59210,Sao Bento Do Trairi,RN,-6.3415,-36.0851
59213,Japi,RN,-6.4666,-35.9462
59214,Serra De Sao Bento,RN,-6.418,-35.7086
59215,Nova Cruz,RN,-6.4801,-35.4328
59217,Monte Das Gameleiras,RN,-6.4401,-35.7844
59218,Passa E Fica,RN,-6.4348,-35.6415
59219,Brejinho,RN,-6.1884,-35.3565
59220,Coronel Ezequiel,RN,-6.3729,-36.1874
59225,Jacana,RN,-6.4301,-36.2032
59227,Lagoa D'Anta,RN,-6.3906,-35.5979
59230,Campo Redondo,RN,-6.2403,-36.184
59235,Lajes Pintadas,RN,-6.1481,-36.117
59240,Tangara,RN,-6.2013,-35.8047
59245,Serra Caiada,RN,-6.1063,-35.711
59247,Lagoa Salgada,RN,-6.1221,-35.4753
59250,Senador Eloi De Souza,RN,-6.0369,-35.6926
59255,Santo Antonio,RN,-6.312,-35.4805
59258,Serrinha,RN,-6.2789,-35.4957
59260,Boa Saude,RN,-6.1549,-35.6058
59270,Bom Jesus,RN,-5.9887,-35.5821
59275,Sao Jose Do Campestre,RN,-6.3195,-35.7112
59280,Macaiba,RN,-5.8568,-35.351
59290,Sao Goncalo Do Amarante,RN,-5.7767,-35.3006
59291,Sao Goncalo Do Amarante,RN,-5.7917,-35.3335
59293,São Gonçalo Do Amarante,RN,-5.7506,-35.2955
59295,Sao Goncalo Do Amarante,RN,-5.7718,-35.2801
59296,Sao Goncalo Do Amarante,RN,-5.7742,-35.2711
59297,Sao Goncalo Do Amarante,RN,-5.7892,-35.3078
59298,Sao Goncalo Do Amarante,RN,-5.7862,-35.296
59299,São Gonçalo do Amarante,RN,-5.7925,-35.3283
59300,Caico,RN,-6.4641,-37.0936
59310,Sao Joao Do Sabugi,RN,-6.7165,-37.2019
59315,Ipueira,RN,-6.8159,-37.1988
59318,Serra Negra Do Norte,RN,-6.6651,-37.3976
59320,Timbauba Dos Batistas,RN,-6.4642,-37.272
59324,Jardim De Piranhas,RN,-6.3793,-37.3497
59327,Sao Fernando,RN,-6.3774,-37.1862
59330,Jucurutu,RN,-6.0387,-37.0219
59335,Florania,RN,-6.1248,-36.814
59338,Tenente Laurentino Cruz,RN,-6.1475,-36.7173
59340,Sao Vicente,RN,-6.2183,-36.6826
59343,Jardim Do Serido,RN,-6.5878,-36.7742
59347,Ouro Branco,RN,-6.7038,-36.9454
59350,Santana Do Serido,RN,-6.7723,-36.7359
59355,Equador,RN,-6.9449,-36.7164
59360,Parelhas,RN,-6.6897,-36.6606
59370,Acari,RN,-6.4361,-36.6403
59374,Carnauba Dos Dantas,RN,-6.5569,-36.5925
59375,Cruzeta,RN,-6.4126,-36.7878
59378,Sao Jose Do Serido,RN,-6.4489,-36.8788
59380,Currais Novos,RN,-6.2593,-36.5188
59390,Lagoa Nova,RN,-6.0951,-36.4685
59395,Cerro Cora,RN,-6.0456,-36.3493
59400,Sao Tome,RN,-5.9742,-36.0752
59410,Barcelona,RN,-5.9491,-35.927
59420,Ruy Barbosa,RN,-5.8785,-35.9352
59430,Lagoa De Velhos,RN,-6.0003,-35.8695
59440,Sitio Novo,RN,-6.1075,-35.9138
59445,Serra Da Tapuia,RN,-6.0903,-35.9444
59460,Sao Paulo Do Potengi,RN,-5.8966,-35.7629
59464,Santa Maria,RN,-5.8408,-35.693
59470,Riachuelo,RN,-5.8104,-35.8232
59480,Sao Pedro,RN,-5.8952,-35.6397
59490,Ielmo Marinho,RN,-5.8238,-35.5528
59500,Macau,RN,-5.1144,-36.6319
59504,Pendencias,RN,-5.2593,-36.7185
59507,Alto Do Rodrigues,RN,-5.2949,-36.7581
59508,Ipanguacu,RN,-5.5151,-36.8631
59510,Afonso Bezerra,RN,-5.4956,-36.535
59513,Itaja,RN,-5.6419,-36.8701
59515,Angicos,RN,-5.666,-36.6033
59517,Fernando Pedroza,RN,-5.6971,-36.5297
59518,Sao Rafael,RN,-5.8032,-36.8862
59520,Santana Do Matos,RN,-5.9426,-36.6397
59528,Bodo,RN,-5.989,-36.4124
59530,Pedro Avelino,RN,-5.5213,-36.3816
59535,Lajes,RN,-5.6983,-36.2454
59540,Caicara Do Rio Do Vento,RN,-5.7587,-36.0016
59547,Caiçara do Norte,RN,-5.0614,-36.0612
59550,Joao Camara,RN,-5.5394,-35.8177
59555,Bento Fernandes,RN,-5.6903,-35.8201
59560,Poco Branco,RN,-5.6191,-35.6558
59565,Taipu,RN,-5.6225,-35.598
59570,Ceara-Mirim,RN,-5.6377,-35.423
59575,Extremoz,RN,-5.6963,-35.2818
59578,Rio Do Fogo,RN,-5.318,-35.3965
59582,Pureza,RN,-5.455,-35.554
59584,Touros,RN,-5.2097,-35.4701
59585,Sao Miguel Do Gostoso,RN,-5.1331,-35.6617
59586,Parazinho,RN,-5.2242,-35.8376
59588,Pedra Grande,RN,-5.1486,-35.8773
59590,Sao Bento Do Norte,RN,-5.0989,-36.0062
59592,Caicara Do Norte,RN,-5.0634,-36.0511
59594,Jandaira,RN,-5.3566,-36.1254
59596,Galinhos,RN,-5.098,-36.2418
59598,Guamare,RN,-5.1145,-36.323
59600,Mossoro,RN,-5.2005,-37.3501
59603,Mossoro,RN,-5.19,-37.3507
59604,Mossoro,RN,-5.2085,-37.3624
59605,Mossoro,RN,-5.1934,-37.3552
59607,Mossoro,RN,-5.1851,-37.3634
59609,Mossoro,RN,-5.1933,-37.382
59610,Mossoro,RN,-5.1903,-37.3398
59611,Mossoro,RN,-5.1818,-37.3472
59612,Mossoro,RN,-5.175,-37.359
59613,Mossoró,RN,-5.1556,-37.352
59614,Mossoro,RN,-5.1541,-37.3623
59615,Mossoro,RN,-5.1527,-37.3549
59616,Mossoró,RN,-5.1403,-37.3556
59617,Mossoro,RN,-5.16,-37.3647
59618,Mossoro,RN,-5.1824,-37.337
59619,Mossoro,RN,-5.1758,-37.3462
59621,Mossoro,RN,-5.1705,-37.335
59625,Mossoro,RN,-5.2045,-37.326
